,depa_nombre,muni_nombre,nombre_prestador,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,dv,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,ese,nivel,caracter,habilitado,grupo_capacidad,coca_codigo,coca_nombre,cantidad,numero_sede_principal,numero_placa,modalidad,modelo,numero_tarjeta,fecha_corte_REPS,direccion,email,telefono,razon_social,fax,gerente,fecha_radicacion,fecha_vencimiento,fecha_cierre,telefono_adicional,email_adicional,rep_legal
16053,Bogotá D.C,BOGOTÁ,APPSEMI S.A.S,1100137535,01,APPSEMI S.A.S,901438597,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,BTE028,TERRESTRE,2006,10024433596,Fecha corte REPS: Sep 19 2022 2:23PM,CL 69 BIS A # 68 F 43 PI 1,appsemisas@appsemi.co,6271998,APPSEMI S.A.S,,,20210812,20250811,,3214385513,maorodriguez1977@hotmail.com,CARLOS ROBERTS SANCHEZ
16054,Bogotá D.C,BOGOTÁ,APPSEMI S.A.S,1100137535,01,APPSEMI S.A.S,901438597,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,HBW791,TERRESTRE,2014,10022896447,Fecha corte REPS: Sep 19 2022 2:23PM,CL 69 BIS A # 68 F 43 PI 1,appsemisas@appsemi.co,6271998,APPSEMI S.A.S,,,20210812,20250811,,3214385513,maorodriguez1977@hotmail.com,CARLOS ROBERTS SANCHEZ
16055,Bogotá D.C,BOGOTÁ,APPSEMI S.A.S,1100137535,01,APPSEMI S.A.S,901438597,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,HCK551,TERRESTRE,2014,10022885552,Fecha corte REPS: Sep 19 2022 2:23PM,CL 69 BIS A # 68 F 43 PI 1,appsemisas@appsemi.co,6271998,APPSEMI S.A.S,,,20210812,20250811,,3214385513,maorodriguez1977@hotmail.com,CARLOS ROBERTS SANCHEZ
16056,Bogotá D.C,BOGOTÁ,APPSEMI S.A.S,1100137535,01,APPSEMI S.A.S,901438597,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,JDW107,TERRESTRE,2017,10012711529,Fecha corte REPS: Sep 19 2022 2:23PM,CL 69 BIS A # 68 F 43 PI 1,appsemisas@appsemi.co,6271998,APPSEMI S.A.S,,,20210812,20250811,,3214385513,maorodriguez1977@hotmail.com,CARLOS ROBERTS SANCHEZ
16057,Bogotá D.C,BOGOTÁ,APPSEMI S.A.S,1100137535,01,APPSEMI S.A.S,901438597,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,TLM089,TERRESTRE,2012,10003511320,Fecha corte REPS: Sep 19 2022 2:23PM,CL 69 BIS A # 68 F 43 PI 1,appsemisas@appsemi.co,6271998,APPSEMI S.A.S,,,20210812,20250811,,3214385513,maorodriguez1977@hotmail.com,CARLOS ROBERTS SANCHEZ
16068,Bogotá D.C,BOGOTÁ,INVERSIONES MEDICAS POLA SAS,1100137549,01,GLOW MEDICINA AVANZADA,901414568,7,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,5,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 19B # 82 46 CS 301,hola@glow.com.co,3108239266,INVERSIONES MEDICAS POLA SAS,,,20210825,20250824,,3107531088,servicio@glow.com.co,JAVIER ESTEBAN CITA GOMEZ
16069,Bogotá D.C,BOGOTÁ,INVERSIONES MEDICAS POLA SAS,1100137549,01,GLOW MEDICINA AVANZADA,901414568,7,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SALAS,25,Procedimientos,9,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 19B # 82 46 CS 301,hola@glow.com.co,3108239266,INVERSIONES MEDICAS POLA SAS,,,20210825,20250824,,3107531088,servicio@glow.com.co,JAVIER ESTEBAN CITA GOMEZ
16078,Bogotá D.C,BOGOTÁ,CENTRO DE RECONOCIMIENTO AL CONDUCTOR SALUD METRIC SAS SIGLA CRC SALUD METRIC SAS,1100137563,01,CRC SALUD METRIC SAS,901494209,1,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,,,,SI,CONSULTORIOS,31,Consulta Externa,4,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AVENIDA CALLE 26 SUR # 69C-50 LOCAL 1,crcsaludmetric@gmail.com,3005302281,CENTRO DE RECONOCIMIENTO AL CONDUCTOR SALUD METRIC SAS SIGLA CRC SALUD METRIC SAS,,,20210728,20250727,,3212609485,,ANGELICA MARIA BELTRAN NOVOA
16080,Bogotá D.C,BOGOTÁ,GRUPO SAN GREGORIO S.A.S,1100137566,01,SAN GREGORIO SANTA BARBARA,901454196,1,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 15 A # 122 42 LC 1,calidad@yosoysoler.com,3212042350,GRUPO SAN GREGORIO S.A.S,,,20210729,20230728,,3007674893,administracion@yosoysoler.com,MACRI ELENA VELEZ SANCHEZ
16081,Bogotá D.C,BOGOTÁ,GRUPO SAN GREGORIO S.A.S,1100137566,02,SAN GREGORIO ROSALES,901454196,1,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 71 # 6-11 LOCAL 102,calidad@yosoysoler.com,3212042350,GRUPO SAN GREGORIO S.A.S,,,20210729,20230728,,3007674893,administracion@yosoysoler.com,MACRI ELENA VELEZ SANCHEZ
16084,Bogotá D.C,BOGOTÁ,FISIO-PELVIC LUNA IPS SAS SIGLA FISIOPELVIC,1100137570,01,FISIO-PELVIC LUNA IPS SAS SIGLA FISIOPELVIC,901452841,5,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cl 140 10 A 48 Cs 214 Ed Cedro Point,admon.fisiopelvic@gmail.com,3002831437,FISIO-PELVIC LUNA IPS SAS SIGLA FISIOPELVIC,,,20210813,20250812,,3132976426,bibimile78@hotmail.com,JOHNNY MAURICIO ARROYAVE AYALA
16093,Bogotá D.C,BOGOTÁ,ONIROS CENTRO ESPECIALIZADO EN MEDICINA INTEGRAL DEL SUEÑO SAS SIGLA ONIROS,1100137581,01,ONIROS CENTRO ESPECIALIZADO EN MEDICINA INTEGRAL DEL SUEÑO SAS SIGLA ONIROS,901430961,6,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,4,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 81 No 19-A 18 Ofc 304,gerencia.oniros@gmail.com,3158873530,ONIROS CENTRO ESPECIALIZADO EN MEDICINA INTEGRAL DEL SUEÑO SAS SIGLA ONIROS,,,20211104,20251103,,3158873530,financiero.oniros@gmail.com,DIANA PATRICIA GUEVARA LATORRE
16107,Bogotá D.C,BOGOTÁ,VITALIS CENTRO MEDICO ESTETICO SAS SIGLA VITALIS CENTRO MEDICO ESTETICO,1100137597,01,VITALIS CENTRO MEDICO ESTETICO SAS SIGLA VITALIS CENTRO MEDICO ESTETICO,901473103,8,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CR 78 #17-57 LC 203 CC MERIDIANO 13,dralinalozanor@hotmail.com,3017428666,VITALIS CENTRO MEDICO ESTETICO SAS SIGLA VITALIS CENTRO MEDICO ESTETICO,,,20211110,20251109,,3172880200,,LINA MERCEDES LOZANO RUIZ
16108,Bogotá D.C,BOGOTÁ,VITALIS CENTRO MEDICO ESTETICO SAS SIGLA VITALIS CENTRO MEDICO ESTETICO,1100137597,01,VITALIS CENTRO MEDICO ESTETICO SAS SIGLA VITALIS CENTRO MEDICO ESTETICO,901473103,8,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SALAS,25,Procedimientos,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CR 78 #17-57 LC 203 CC MERIDIANO 13,dralinalozanor@hotmail.com,3017428666,VITALIS CENTRO MEDICO ESTETICO SAS SIGLA VITALIS CENTRO MEDICO ESTETICO,,,20211110,20251109,,3172880200,,LINA MERCEDES LOZANO RUIZ
16110,Bogotá D.C,BOGOTÁ,CROMA MEDICAL IPS SAS,1100137599,01,CROMA MEDICAL IPS SAS,901470470,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Avenida Calle 116 # 9-72 Consultorio 518,sulygutierrez9@gmail.com,3175490487,CROMA MEDICAL IPS SAS,,,20210817,20250816,,3175490487,sulygutierrez9@gmail.com,HERNAN ALBERTO SILVA DONCEL
16114,Bogotá D.C,BOGOTÁ,ESMEDICA CIRUPLASTICA COLOMBIA SAS,1100137606,01,ESMEDICA CIRUPLASTICA SAS,901482642,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cra. 16 No. 84 A-09 Cons. 508,ciruplastica10@gmail.com,3123828881,ESMEDICA CIRUPLASTICA COLOMBIA S.A.S,,,20210929,20250928,,,,ANGELICA CASTILLO MORALES
16128,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,01,REDES MEDICAS SAS IPS,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,10,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 94 A # 13 - 72 Primer Piso,marquezorozco@yahoo.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16129,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,02,SEDE CENTRO INTERNACIONAL,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,18,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cr 10 N° 26 71 Lc 204 206 207 208 209 210,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16130,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CAMAS,32,Salud Mental Adulto,122,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16131,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CAMAS,33,Salud Mental Pediátrico,35,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16132,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CAMILLAS,34,Salud Mental,9,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16133,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,4,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16134,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SALAS,25,Procedimientos,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16135,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SILLAS,37,Salud Mental,30,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16136,Bogotá D.C,BOGOTÁ,REDES MEDICAS SAS IPS,1100137626,03,CLINICA SEDE 112,900981229,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SILLAS,38,SPA,10,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 15 N° 112 09,jorge.marquez@redesmedicasips.com,3147957213,REDES MEDICAS SAS IPS,,,20210901,20250831,,,,JORGE AUGUSTO MARQUEZ OROZCO
16140,Bogotá D.C,BOGOTÁ,MEDILIFE IPS SAS,1100137631,01,SMERCHZ PAIN BOGOTA CLINICAS CON TECNOLOGIAS PARA EL TRATAMIENTO DEL DOLOR,900532472,0,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,3,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 45 A#105-24,calidad@smerchz.com,3105749339,MEDILIFE IPS SAS,,,20210921,20250920,,8718999,OSHAYATII@HOTMAIL.COM,ANDRES FELIPE PALOMINO BAQUERO
16141,Bogotá D.C,BOGOTÁ,MEDILIFE IPS SAS,1100137631,01,SMERCHZ PAIN BOGOTA CLINICAS CON TECNOLOGIAS PARA EL TRATAMIENTO DEL DOLOR,900532472,0,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SALAS,25,Procedimientos,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 45 A#105-24,calidad@smerchz.com,3105749339,MEDILIFE IPS SAS,,,20210921,20250920,,8718999,OSHAYATII@HOTMAIL.COM,ANDRES FELIPE PALOMINO BAQUERO
16142,Bogotá D.C,BOGOTÁ,CENTRODONCIA S.A.S,1100137632,01,CENTRODONCIA BOGOTA,900247128,1,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 19A NO 82-85 MEDICAL CENTER COUNTRY CONS 718,centrodonciabogota@gmail.com,3137376093,CENTRODONCIA S.A.S,,,20211102,20251101,,3136953965,josedavid07@gmail.com,JOSE DAVID RAMIREZ QUINTERO
16148,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,BYR578,TERRESTRE,2007,10025213644,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16149,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,CDL649,TERRESTRE,2007,10005200218,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16150,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,DCO489,TERRESTRE,2009,10008434354,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16151,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,ENM532,TERRESTRE,2018,10026133649,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16152,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,HGO893,TERRESTRE,2014,10025862755,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16153,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,MFU598,TERRESTRE,2013,10017655494,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16154,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,RBR239,TERRESTRE,2011,10020714059,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16155,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,RJZ124,TERRESTRE,2012,10016971285,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16156,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,TFQ725,TERRESTRE,2011,10024953851,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16157,Bogotá D.C,BOGOTÁ,PROVITAL MS S.A.S,1100137639,01,PROVITAL MS S.A.S.,901457996,0,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,,,,SI,AMBULANCIAS,15,Básica,1,01,WFU655,TERRESTRE,2015,10025355225,Fecha corte REPS: Sep 19 2022 2:23PM,AC 3 No 53 F 58 P 1,provitaladm21@gmail.com,7026644,PROVITAL MS S.A.S,,,20210831,20250830,,3214750013,sanchezpeter@hotmail.es,PEDRO JULIO SANCHEZ GONZALEZ
16158,Bogotá D.C,BOGOTÁ,SALUD MENTAL Y EMOCIONAL S A S,1100137643,01,SALUD MENTAL Y EMOCIONAL,900828396,0,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,"Calle 118 # 19 - 09 Oficina 202 Consultorio 1,3",saludmentalyemocionalsas@gmail.com,3185274032,SALUD MENTAL Y EMOCIONAL SAS,,,20211108,20251107,,3118508653,gmendozavelez@yahoo.com,GUILLERMO FERNANDO MENDOZA VELEZ
16164,Bogotá D.C,BOGOTÁ,ESTRATEGO IPS SAS,1100137651,01,ESTRATEGO IPS SAS,900981496,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 92 # 151-01 LOCAL 2-02,calidad@estrategoips.com,7527442-3105664327,ESTRATEGO IPS SAS,,,20210913,20250912,,3105664181,cabelo71@hotmail.com,DORA ALBA LOPEZ ALBARRACIN
16165,Bogotá D.C,BOGOTÁ,MISSDENT S.A.S,1100137652,01,MISSDENT S.A.S,901415835,3,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cr 14 A No 82-47,clinicamissdent@gmail.com,3229322142,MISSDENT S.A.S,,,20210910,20250909,,3506893892,,JOSE ENRIQUE GUERRERO ROJAS
16170,Bogotá D.C,BOGOTÁ,Salud Llanos IPS LTDA.,1100137657,01,SALUD LLANOS IPS - BOGOTA,900274663,3,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,6,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 106 # 54 - 54,calidad@saludllanosips.com,6424852,Salud Llanos IPS Ltda,,,20210902,20250901,,3108883479,calidad@saludllanosips.com,Alexander Romero Romero
16171,Bogotá D.C,BOGOTÁ,DERMA EXPRESS SAS,1100137658,01,CESAR GONZALEZ DERMATOLOGIA CLINICA Y ESTETICA 3,900793687,6,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cl 38 A Sur # 34 D - 51 lOCAL 3054,angie.lafrancol@hotmail.com,3132743468,DERMA EXPRESS SAS,,,20210909,20250908,,3132743468,drcesargonzalez@yahoo.com.ar,CESAR FERNANDO GONZALEZ ARDILA
16172,Bogotá D.C,BOGOTÁ,DERMA EXPRESS SAS,1100137658,03,CESAR GONZALEZ DERMATOLOGIA CLINICA Y ESTETICA 6-CLIPP,900793687,6,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,1,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Ac 26 #68 C-61 Lc 128 Edificio Torre Central,contactenos@drcesargonzalez.com.co,3156328629-3132743468,DERMA EXPRESS SAS,,,20210909,20250908,,3132743468,drcesargonzalez@yahoo.com.ar,CESAR FERNANDO GONZALEZ ARDILA
16189,Bogotá D.C,BOGOTÁ,A&V SALUD IPS SAS,1100137681,01,A&V SALUD IPS SAS,901455999,3,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cr 53B 45 b 05 SUR,frodriguezsaludips@gmail.com,3218100843,A&V SALUD IPS SAS,,,20210628,20250627,,3218100843,avsaludips@gmail.com,FRANCI JOHANA RODRIGUEZ MENDEZ
16196,Bogotá D.C,BOGOTÁ,AMBU-SANAR S.A.S SIGLA AMBUSAS,1100137689,01,AMBU-SANAR S.A.S SIGLA AMBUSAS,901485418,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,15,Básica,1,01,KTW759,TERRESTRE,2022,10024811598,Fecha corte REPS: Sep 19 2022 2:23PM,Cll 94 a N° 58 - 58 Piso 1,ambusanar2021@gmail.com,3212180015,AMBU - SANAR S.A.S Sigla AMBUSAS,,,20211028,20251027,,3206942070,c_j_cesar@hotmail.com,CESAR JERONIMO GARAY JARA
16197,Bogotá D.C,BOGOTÁ,AMBU-SANAR S.A.S SIGLA AMBUSAS,1100137689,01,AMBU-SANAR S.A.S SIGLA AMBUSAS,901485418,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,15,Básica,1,01,LCS749,TERRESTRE,2022,10025634522,Fecha corte REPS: Sep 19 2022 2:23PM,Cll 94 a N° 58 - 58 Piso 1,ambusanar2021@gmail.com,3212180015,AMBU - SANAR S.A.S Sigla AMBUSAS,,,20211028,20251027,,3206942070,c_j_cesar@hotmail.com,CESAR JERONIMO GARAY JARA
16198,Bogotá D.C,BOGOTÁ,AMBU-SANAR S.A.S SIGLA AMBUSAS,1100137689,01,AMBU-SANAR S.A.S SIGLA AMBUSAS,901485418,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,KQO909,TERRESTRE,2022,10023387220,Fecha corte REPS: Sep 19 2022 2:23PM,Cll 94 a N° 58 - 58 Piso 1,ambusanar2021@gmail.com,3212180015,AMBU - SANAR S.A.S Sigla AMBUSAS,,,20211028,20251027,,3206942070,c_j_cesar@hotmail.com,CESAR JERONIMO GARAY JARA
16199,Bogotá D.C,BOGOTÁ,AMBU-SANAR S.A.S SIGLA AMBUSAS,1100137689,01,AMBU-SANAR S.A.S SIGLA AMBUSAS,901485418,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,AMBULANCIAS,16,Medicalizada,1,01,KQP089,TERRESTRE,2022,10023963130,Fecha corte REPS: Sep 19 2022 2:23PM,Cll 94 a N° 58 - 58 Piso 1,ambusanar2021@gmail.com,3212180015,AMBU - SANAR S.A.S Sigla AMBUSAS,,,20211028,20251027,,3206942070,c_j_cesar@hotmail.com,CESAR JERONIMO GARAY JARA
